,level_0,index,Unnamed: 0,Subject,Tissue,VGene,All,All_N,All_S,CDR1,CDR1_N,CDR1_S,CDR2,CDR2_N,CDR2_S,CDR1_len,CDR2_len,FR1_FR3_len,14aa_CDR1,All_mut,All_N_mut,All_S_mut,CDR1_mut,CDR1_N_mut,CDR1_S_mut,CDR2_mut,CDR2_N_mut,CDR2_S_mut,Dn/Ds_CDR1,Dn/Ds_All
635,21302,21371,21371,sloth-bear,spleen,sloth_bear_IGLV_23,28,24,4,5,5,0,1,1,0,42,9,286,14 aa CDR1,0.0979020979020979,0.08391608391608392,0.013986013986013986,0.11904761904761904,0.11904761904761904,0.0,0.1111111111111111,0.1111111111111111,0.0,,3.0
636,21344,21413,21413,sloth-bear,spleen,sloth_bear_IGLV_23,30,25,5,6,6,0,0,0,0,42,9,286,14 aa CDR1,0.1048951048951049,0.08741258741258741,0.017482517482517484,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,,2.5
637,21404,21473,21473,sloth-bear,spleen,sloth_bear_IGLV_23,32,20,12,6,5,1,2,1,1,42,9,286,14 aa CDR1,0.11188811188811189,0.06993006993006994,0.04195804195804196,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.2222222222222222,0.1111111111111111,0.1111111111111111,2.5,0.8333333333333333
638,21415,21484,21484,sloth-bear,spleen,sloth_bear_IGLV_23,23,16,7,5,5,0,1,1,0,42,9,286,14 aa CDR1,0.08041958041958042,0.055944055944055944,0.024475524475524476,0.11904761904761904,0.11904761904761904,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.142857142857143
639,21442,21511,21511,sloth-bear,spleen,sloth_bear_IGLV_23,18,17,1,2,2,0,1,1,0,42,9,285,14 aa CDR1,0.06315789473684211,0.05964912280701754,0.0035087719298245615,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,8.5
640,21479,21548,21548,sloth-bear,spleen,sloth_bear_IGLV_23,20,16,4,1,1,0,1,0,1,42,9,286,14 aa CDR1,0.06993006993006994,0.055944055944055944,0.013986013986013986,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.0,0.1111111111111111,,2.0
641,21507,21576,21576,sloth-bear,spleen,sloth_bear_IGLV_23,18,15,3,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.06293706293706294,0.05244755244755245,0.01048951048951049,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,2.5
642,21755,21824,21824,sloth-bear,spleen,sloth_bear_IGLV_23,14,12,2,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.04895104895104895,0.04195804195804196,0.006993006993006993,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,3.0
643,21952,22023,22023,sloth-bear,spleen,sloth_bear_IGLV_23,25,19,6,3,3,0,5,4,1,42,9,285,14 aa CDR1,0.08771929824561403,0.06666666666666667,0.021052631578947368,0.07142857142857142,0.07142857142857142,0.0,0.5555555555555556,0.4444444444444444,0.1111111111111111,,1.5833333333333333
644,21990,22061,22061,sloth-bear,spleen,sloth_bear_IGLV_23,15,13,2,2,2,0,0,0,0,42,9,285,14 aa CDR1,0.05263157894736842,0.0456140350877193,0.007017543859649123,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,3.2500000000000004
645,21994,22065,22065,sloth-bear,spleen,sloth_bear_IGLV_23,25,21,4,2,2,0,0,0,0,42,9,284,14 aa CDR1,0.0880281690140845,0.07394366197183098,0.014084507042253521,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,2.625
646,22014,22085,22085,sloth-bear,spleen,sloth_bear_IGLV_23,28,23,5,3,3,0,1,1,0,42,9,284,14 aa CDR1,0.09859154929577464,0.08098591549295775,0.017605633802816902,0.07142857142857142,0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.3000000000000003
647,22018,22089,22089,sloth-bear,spleen,sloth_bear_IGLV_23,23,16,7,3,1,2,0,0,0,42,9,286,14 aa CDR1,0.08041958041958042,0.055944055944055944,0.024475524475524476,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.0,0.0,0.0,0.25,1.142857142857143
648,22024,22095,22095,sloth-bear,spleen,sloth_bear_IGLV_23,33,23,10,8,8,0,2,1,1,42,9,286,14 aa CDR1,0.11538461538461539,0.08041958041958042,0.03496503496503497,0.19047619047619047,0.19047619047619047,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.15
649,22046,22117,22117,sloth-bear,spleen,sloth_bear_IGLV_23,13,8,5,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.045454545454545456,0.027972027972027972,0.017482517482517484,0.0,0.0,0.0,0.0,0.0,0.0,,0.8
650,22088,22159,22159,sloth-bear,spleen,sloth_bear_IGLV_23,22,18,4,2,2,0,3,3,0,42,9,286,14 aa CDR1,0.07692307692307693,0.06293706293706294,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.3333333333333333,0.3333333333333333,0.0,,2.25
651,22090,22161,22161,sloth-bear,spleen,sloth_bear_IGLV_23,18,14,4,1,1,0,1,0,1,42,9,286,14 aa CDR1,0.06293706293706294,0.04895104895104895,0.013986013986013986,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.0,0.1111111111111111,,1.7499999999999998
652,22141,22213,22213,sloth-bear,spleen,sloth_bear_IGLV_23,26,21,5,2,1,1,1,0,1,42,9,285,14 aa CDR1,0.0912280701754386,0.07368421052631578,0.017543859649122806,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.1111111111111111,0.0,0.1111111111111111,0.5,2.0999999999999996
653,22173,22245,22245,sloth-bear,spleen,sloth_bear_IGLV_23,30,22,8,6,6,0,2,1,1,42,9,285,14 aa CDR1,0.10526315789473684,0.07719298245614035,0.028070175438596492,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.375
654,22174,22246,22246,sloth-bear,spleen,sloth_bear_IGLV_23,24,21,3,6,6,0,2,2,0,42,9,285,14 aa CDR1,0.08421052631578947,0.07368421052631578,0.010526315789473684,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.2222222222222222,0.0,,3.4999999999999996
655,22183,22255,22255,sloth-bear,spleen,sloth_bear_IGLV_23,23,20,3,5,5,0,2,2,0,42,9,285,14 aa CDR1,0.08070175438596491,0.07017543859649122,0.010526315789473684,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.2222222222222222,0.0,,3.333333333333333
656,22245,22317,22317,sloth-bear,spleen,sloth_bear_IGLV_23,27,25,2,4,3,1,1,1,0,42,9,286,14 aa CDR1,0.0944055944055944,0.08741258741258741,0.006993006993006993,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,6.25
657,22266,22338,22338,sloth-bear,spleen,sloth_bear_IGLV_23,19,16,3,0,0,0,1,1,0,42,9,286,14 aa CDR1,0.06643356643356643,0.055944055944055944,0.01048951048951049,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.6666666666666665
658,22338,22410,22410,sloth-bear,spleen,sloth_bear_IGLV_23,19,15,4,1,1,0,2,2,0,42,9,286,14 aa CDR1,0.06643356643356643,0.05244755244755245,0.013986013986013986,0.023809523809523808,0.023809523809523808,0.0,0.2222222222222222,0.2222222222222222,0.0,,1.875
659,22420,22492,22492,sloth-bear,spleen,sloth_bear_IGLV_23,23,17,6,5,3,2,0,0,0,42,9,286,14 aa CDR1,0.08041958041958042,0.05944055944055944,0.02097902097902098,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.0,0.0,0.0,0.75,1.4166666666666667
660,22463,22535,22535,sloth-bear,spleen,sloth_bear_IGLV_23,28,25,3,2,2,0,6,6,0,42,5,280,14 aa CDR1,0.1,0.08928571428571429,0.010714285714285714,0.047619047619047616,0.047619047619047616,0.0,1.2,1.2,0.0,,4.166666666666667
661,22489,22561,22561,sloth-bear,spleen,sloth_bear_IGLV_23,26,20,6,2,2,0,1,1,0,42,9,286,14 aa CDR1,0.09090909090909091,0.06993006993006994,0.02097902097902098,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.6666666666666665
662,22566,22638,22638,sloth-bear,spleen,sloth_bear_IGLV_23,16,13,3,1,1,0,0,0,0,42,9,284,14 aa CDR1,0.056338028169014086,0.045774647887323945,0.01056338028169014,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,2.166666666666667
663,22604,22676,22676,sloth-bear,spleen,sloth_bear_IGLV_23,23,17,6,8,4,4,0,0,0,42,9,287,14 aa CDR1,0.08013937282229965,0.059233449477351915,0.020905923344947737,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.5,1.4166666666666663
664,22615,22687,22687,sloth-bear,spleen,sloth_bear_IGLV_23,24,18,6,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.08391608391608392,0.06293706293706294,0.02097902097902098,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,1.5
665,22674,22747,22747,sloth-bear,spleen,sloth_bear_IGLV_23,21,18,3,2,2,0,0,0,0,42,9,285,14 aa CDR1,0.07368421052631578,0.06315789473684211,0.010526315789473684,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,3.0
666,22777,22851,22851,sloth-bear,spleen,sloth_bear_IGLV_23,38,33,5,10,9,1,3,3,0,42,9,285,14 aa CDR1,0.13333333333333333,0.11578947368421053,0.017543859649122806,0.23809523809523808,0.21428571428571427,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,4.5,3.3
667,22846,22920,22920,sloth-bear,spleen,sloth_bear_IGLV_23,32,24,8,4,3,1,1,1,0,42,9,286,14 aa CDR1,0.11188811188811189,0.08391608391608392,0.027972027972027972,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.5
668,22866,22940,22940,sloth-bear,spleen,sloth_bear_IGLV_23,27,21,6,4,4,0,1,1,0,42,9,285,14 aa CDR1,0.09473684210526316,0.07368421052631578,0.021052631578947368,0.09523809523809523,0.09523809523809523,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.7499999999999998
669,22871,22945,22945,sloth-bear,spleen,sloth_bear_IGLV_23,34,29,5,4,3,1,1,1,0,42,9,286,14 aa CDR1,0.11888111888111888,0.10139860139860139,0.017482517482517484,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,2.8999999999999995
670,22892,22966,22966,sloth-bear,spleen,sloth_bear_IGLV_23,23,20,3,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.08041958041958042,0.06993006993006994,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,3.333333333333333
671,22904,22978,22978,sloth-bear,spleen,sloth_bear_IGLV_23,21,15,6,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.07342657342657342,0.05244755244755245,0.02097902097902098,0.0,0.0,0.0,0.0,0.0,0.0,,1.25
672,22926,23000,23000,sloth-bear,spleen,sloth_bear_IGLV_23,17,16,1,2,2,0,0,0,0,42,9,285,14 aa CDR1,0.05964912280701754,0.056140350877192984,0.0035087719298245615,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,8.0
673,22943,23017,23017,sloth-bear,spleen,sloth_bear_IGLV_23,23,17,6,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.08041958041958042,0.05944055944055944,0.02097902097902098,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,1.4166666666666667
674,22977,23051,23051,sloth-bear,spleen,sloth_bear_IGLV_23,23,18,5,2,1,1,3,3,0,42,9,286,14 aa CDR1,0.08041958041958042,0.06293706293706294,0.017482517482517484,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,0.5,1.8000000000000003
675,22986,23060,23060,sloth-bear,spleen,sloth_bear_IGLV_23,12,12,0,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.04195804195804196,0.04195804195804196,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,
676,23000,23074,23074,sloth-bear,spleen,sloth_bear_IGLV_23,22,17,5,4,4,0,1,1,0,42,9,286,14 aa CDR1,0.07692307692307693,0.05944055944055944,0.017482517482517484,0.09523809523809523,0.09523809523809523,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.7000000000000002
677,23001,23075,23075,sloth-bear,spleen,sloth_bear_IGLV_23,25,17,8,3,2,1,0,0,0,42,9,286,14 aa CDR1,0.08741258741258741,0.05944055944055944,0.027972027972027972,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,1.0,1.0625
678,23043,23117,23117,sloth-bear,spleen,sloth_bear_IGLV_23,17,14,3,2,2,0,1,1,0,42,9,286,14 aa CDR1,0.05944055944055944,0.04895104895104895,0.01048951048951049,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.333333333333333
679,23064,23138,23138,sloth-bear,spleen,sloth_bear_IGLV_23,18,14,4,2,2,0,1,0,1,42,9,286,14 aa CDR1,0.06293706293706294,0.04895104895104895,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.0,0.1111111111111111,,1.7499999999999998
680,23068,23142,23142,sloth-bear,spleen,sloth_bear_IGLV_23,17,15,2,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.05944055944055944,0.05244755244755245,0.006993006993006993,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,3.75
681,23099,23173,23173,sloth-bear,spleen,sloth_bear_IGLV_23,21,16,5,6,5,1,0,0,0,42,9,286,14 aa CDR1,0.07342657342657342,0.055944055944055944,0.017482517482517484,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.0,0.0,0.0,2.5,1.6
682,23106,23180,23180,sloth-bear,spleen,sloth_bear_IGLV_23,24,20,4,3,3,0,0,0,0,42,9,287,14 aa CDR1,0.08362369337979095,0.06968641114982578,0.013937282229965157,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,2.5
683,23236,23310,23310,sloth-bear,spleen,sloth_bear_IGLV_23,21,19,2,3,3,0,2,2,0,42,9,286,14 aa CDR1,0.07342657342657342,0.06643356643356643,0.006993006993006993,0.07142857142857142,0.07142857142857142,0.0,0.2222222222222222,0.2222222222222222,0.0,,4.75
684,23237,23311,23311,sloth-bear,spleen,sloth_bear_IGLV_23,20,19,1,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.06993006993006994,0.06643356643356643,0.0034965034965034965,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,9.5
685,23238,23312,23312,sloth-bear,spleen,sloth_bear_IGLV_23,21,16,5,5,5,0,0,0,0,42,9,286,14 aa CDR1,0.07342657342657342,0.055944055944055944,0.017482517482517484,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.0,,1.6
686,23239,23313,23313,sloth-bear,spleen,sloth_bear_IGLV_23,20,16,4,2,1,1,1,1,0,42,9,286,14 aa CDR1,0.06993006993006994,0.055944055944055944,0.013986013986013986,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,0.5,2.0
687,23240,23314,23314,sloth-bear,spleen,sloth_bear_IGLV_23,29,24,5,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.10139860139860139,0.08391608391608392,0.017482517482517484,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,2.4000000000000004
688,23241,23315,23315,sloth-bear,spleen,sloth_bear_IGLV_23,19,15,4,1,1,0,0,0,0,42,9,285,14 aa CDR1,0.06666666666666667,0.05263157894736842,0.014035087719298246,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,1.875
689,23242,23316,23316,sloth-bear,spleen,sloth_bear_IGLV_23,13,13,0,1,1,0,2,2,0,42,9,285,14 aa CDR1,0.0456140350877193,0.0456140350877193,0.0,0.023809523809523808,0.023809523809523808,0.0,0.2222222222222222,0.2222222222222222,0.0,,
690,23243,23317,23317,sloth-bear,spleen,sloth_bear_IGLV_23,23,21,2,6,5,1,2,1,1,42,9,286,14 aa CDR1,0.08041958041958042,0.07342657342657342,0.006993006993006993,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.2222222222222222,0.1111111111111111,0.1111111111111111,2.5,5.249999999999999
691,23245,23319,23319,sloth-bear,spleen,sloth_bear_IGLV_23,24,22,2,7,6,1,1,1,0,42,9,286,14 aa CDR1,0.08391608391608392,0.07692307692307693,0.006993006993006993,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,3.0,5.5
692,23246,23320,23320,sloth-bear,spleen,sloth_bear_IGLV_23,26,23,3,7,6,1,1,1,0,42,9,286,14 aa CDR1,0.09090909090909091,0.08041958041958042,0.01048951048951049,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,3.0,3.833333333333333
693,23347,23421,23421,sloth-bear,spleen,sloth_bear_IGLV_23,22,19,3,3,3,0,3,3,0,42,9,285,14 aa CDR1,0.07719298245614035,0.06666666666666667,0.010526315789473684,0.07142857142857142,0.07142857142857142,0.0,0.3333333333333333,0.3333333333333333,0.0,,3.1666666666666665
694,23401,23475,23475,sloth-bear,spleen,sloth_bear_IGLV_23,24,21,3,1,1,0,0,0,0,42,9,285,14 aa CDR1,0.08421052631578947,0.07368421052631578,0.010526315789473684,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,3.4999999999999996
695,23432,23506,23506,sloth-bear,spleen,sloth_bear_IGLV_23,29,26,3,4,2,2,2,2,0,42,9,285,14 aa CDR1,0.10175438596491228,0.0912280701754386,0.010526315789473684,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.2222222222222222,0.2222222222222222,0.0,0.5,4.333333333333333
696,23661,23736,23736,sloth-bear,spleen,sloth_bear_IGLV_23,20,14,6,2,1,1,0,0,0,42,9,286,14 aa CDR1,0.06993006993006994,0.04895104895104895,0.02097902097902098,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.5,1.1666666666666665
697,23683,23758,23758,sloth-bear,spleen,sloth_bear_IGLV_23,31,22,9,2,2,0,3,3,0,42,9,285,14 aa CDR1,0.10877192982456141,0.07719298245614035,0.031578947368421054,0.047619047619047616,0.047619047619047616,0.0,0.3333333333333333,0.3333333333333333,0.0,,1.222222222222222
698,23687,23762,23762,sloth-bear,spleen,sloth_bear_IGLV_23,20,15,5,5,3,2,0,0,0,42,9,286,14 aa CDR1,0.06993006993006994,0.05244755244755245,0.017482517482517484,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.0,0.0,0.0,0.75,1.5
699,23727,23802,23802,sloth-bear,spleen,sloth_bear_IGLV_23,37,26,11,9,8,1,1,0,1,42,9,286,14 aa CDR1,0.12937062937062938,0.09090909090909091,0.038461538461538464,0.21428571428571427,0.19047619047619047,0.023809523809523808,0.1111111111111111,0.0,0.1111111111111111,4.0,1.1818181818181817
700,23730,23805,23805,sloth-bear,spleen,sloth_bear_IGLV_23,34,23,11,5,5,0,2,1,1,42,9,287,14 aa CDR1,0.11846689895470383,0.08013937282229965,0.03832752613240418,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.0454545454545454
701,23791,23866,23866,sloth-bear,spleen,sloth_bear_IGLV_23,36,24,12,5,5,0,2,1,1,42,9,286,14 aa CDR1,0.1258741258741259,0.08391608391608392,0.04195804195804196,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.0
702,23797,23872,23872,sloth-bear,spleen,sloth_bear_IGLV_23,22,19,3,2,2,0,3,2,1,42,9,286,14 aa CDR1,0.07692307692307693,0.06643356643356643,0.01048951048951049,0.047619047619047616,0.047619047619047616,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,,3.1666666666666665
703,23807,23882,23882,sloth-bear,spleen,sloth_bear_IGLV_23,19,18,1,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.06643356643356643,0.06293706293706294,0.0034965034965034965,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,9.0
704,23848,23923,23923,sloth-bear,spleen,sloth_bear_IGLV_23,19,16,3,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.06643356643356643,0.055944055944055944,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,2.6666666666666665
705,23851,23926,23926,sloth-bear,spleen,sloth_bear_IGLV_23,28,20,8,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.0979020979020979,0.06993006993006994,0.027972027972027972,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,1.25
706,23857,23932,23932,sloth-bear,spleen,sloth_bear_IGLV_23,32,26,6,8,7,1,3,3,0,42,9,286,14 aa CDR1,0.11188811188811189,0.09090909090909091,0.02097902097902098,0.19047619047619047,0.16666666666666666,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,3.5,2.1666666666666665
707,23862,23937,23937,sloth-bear,spleen,sloth_bear_IGLV_23,26,21,5,3,2,1,2,2,0,42,9,286,14 aa CDR1,0.09090909090909091,0.07342657342657342,0.017482517482517484,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.2222222222222222,0.2222222222222222,0.0,1.0,2.0999999999999996
708,23928,24003,24003,sloth-bear,spleen,sloth_bear_IGLV_23,21,18,3,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.07342657342657342,0.06293706293706294,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,3.0
709,23949,24024,24024,sloth-bear,spleen,sloth_bear_IGLV_23,22,16,6,4,4,0,1,1,0,42,9,285,14 aa CDR1,0.07719298245614035,0.056140350877192984,0.021052631578947368,0.09523809523809523,0.09523809523809523,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.3333333333333333
710,23960,24035,24035,sloth-bear,spleen,sloth_bear_IGLV_23,20,17,3,4,4,0,1,1,0,42,9,286,14 aa CDR1,0.06993006993006994,0.05944055944055944,0.01048951048951049,0.09523809523809523,0.09523809523809523,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.8333333333333335
711,24000,24075,24075,sloth-bear,spleen,sloth_bear_IGLV_23,8,8,0,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.027972027972027972,0.027972027972027972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
712,24041,24116,24116,sloth-bear,spleen,sloth_bear_IGLV_23,18,14,4,3,2,1,2,1,1,42,9,286,14 aa CDR1,0.06293706293706294,0.04895104895104895,0.013986013986013986,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.2222222222222222,0.1111111111111111,0.1111111111111111,1.0,1.7499999999999998
713,24049,24124,24124,sloth-bear,spleen,sloth_bear_IGLV_23,50,42,8,10,9,1,3,3,0,42,9,286,14 aa CDR1,0.17482517482517482,0.14685314685314685,0.027972027972027972,0.23809523809523808,0.21428571428571427,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,4.5,2.6249999999999996
714,24075,24150,24150,sloth-bear,spleen,sloth_bear_IGLV_23,20,17,3,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.06993006993006994,0.05944055944055944,0.01048951048951049,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,2.8333333333333335
715,24080,24155,24155,sloth-bear,spleen,sloth_bear_IGLV_23,30,22,8,7,7,0,3,3,0,42,9,286,14 aa CDR1,0.1048951048951049,0.07692307692307693,0.027972027972027972,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,,1.375
716,24127,24202,24202,sloth-bear,spleen,sloth_bear_IGLV_23,26,24,2,1,1,0,0,0,0,42,9,288,14 aa CDR1,0.09027777777777778,0.08333333333333333,0.006944444444444444,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,6.0
717,24141,24216,24216,sloth-bear,spleen,sloth_bear_IGLV_23,38,26,12,9,8,1,3,2,1,42,9,285,14 aa CDR1,0.13333333333333333,0.0912280701754386,0.042105263157894736,0.21428571428571427,0.19047619047619047,0.023809523809523808,0.3333333333333333,0.2222222222222222,0.1111111111111111,4.0,1.0833333333333333
718,24173,24248,24248,sloth-bear,spleen,sloth_bear_IGLV_23,20,16,4,8,6,2,0,0,0,42,9,285,14 aa CDR1,0.07017543859649122,0.056140350877192984,0.014035087719298246,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,1.5,2.0
